eaelectricity,eapipedwater,easewage,eacellphone,eapostoffice,easchool,eapolicestation,eahealthclinic,eamarketstalls,eabank,earoad,eateacherservices,eamedicalservices,eahouseholdservices,eapoliceservices,eadocumentservices,eacourtservices,eametalroof,eagrassroof,eatileroof,eaformalhouse,eatraditionalhouse,eaflat,eanofood,eanowater,eanomedicine,eanofuel,eanocash,eaage,eaeducationlevel,ealivingconditions,earelativelivingconditions,eaownradio,eaowntelevision,id
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45714286000000004,0.48571430000000004,0.4,0.7,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.10714285714285714,0.0,0.0967741935483871,0.0,0.09375,0.2227903556546102,0.7916666666666667,0.65625,0.625,0.5,1.0,1468
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.8,0.8,0.6000000000000001,0.73333334,0.0,0.875,0.0,0.0,0.75,0.0,0.0,0.14285714285714285,0.25,0.1935483870967742,0.1111111111111111,0.21875,0.43243243077409027,0.5416666666666667,0.59375,0.464285725,0.625,0.875,1469
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.8,0.0,0.5,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.5357142857142857,0.21875,0.3225806451612903,0.14814814814814814,0.75,0.4861212548900547,0.08333333333333331,0.34375,0.25,0.25,0.0,1470
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.56,0.45714286000000004,0.48571430000000004,0.65,0.73333334,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.15625,0.12903225806451613,0.18518518518518517,0.21875,0.2688093477540083,0.625,0.90625,0.84375,0.75,0.75,1471
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7199999800000001,0.65,0.4,0.6000000000000001,0.8666666600000001,0.0,0.375,0.25,0.0,0.75,0.25,0.0,0.2857142857142857,0.15625,0.4193548387096774,0.37037037037037035,0.78125,0.29948867582027366,0.2916666666666667,0.5625,0.40625,0.375,0.0,1472
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46666668,0.675,0.6000000000000001,0.0,0.4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.09375,0.0967741935483871,0.14814814814814814,0.1875,0.39663988136344736,0.3333333333333333,0.53125,0.5,0.625,1.0,1473
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46666668,0.6000000000000001,0.9000000000000001,0.4,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.037037037037037035,0.0625,0.36340394262499326,0.49999999999999994,0.625,0.625,0.42857143,1.0,1474
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.68000002,0.8,0.8,0.0,0.8,0.0,0.5,0.5,0.0,0.25,0.375,0.0,0.0,0.5,0.4193548387096774,0.07407407407407407,0.625,0.5653761857279069,0.0,0.5,0.375,0.375,0.0,1475
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.8,0.5,0.44,0.5,0.0,0.875,0.125,0.0,1.0,0.0,0.0,0.17857142857142855,0.3125,0.3225806451612903,0.25925925925925924,0.59375,0.39663988136344736,0.625,0.3125,0.59375,0.625,0.625,1476
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.66666666,0.76666666,0.8,0.7,0.6333333400000001,0.0,0.375,0.625,0.0,0.25,0.625,0.0,0.10714285714285714,0.5625,0.3548387096774194,0.18518518518518517,0.8125,0.33272461455872787,0.125,0.53125,0.46875,0.625,0.125,1477
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.68000002,0.9000000000000001,0.6000000000000001,0.55,0.0,0.5,0.125,0.125,0.75,0.125,0.0,0.17857142857142855,0.5625,0.29032258064516125,0.6666666666666666,0.71875,0.1742147528830233,0.5833333333333333,0.4375,0.59375,0.625,0.75,1478
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.9000000000000001,1.0,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.10714285714285714,0.0625,0.4193548387096774,0.14814814814814814,0.71875,0.37874360665812595,0.08333333333333331,0.5625,0.53125,0.375,0.375,1479
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.65,0.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03571428571428571,0.0625,0.25806451612903225,0.3333333333333333,0.28125,0.41453615606876887,0.4583333333333333,0.40625,0.4375,0.5,0.75,1480
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.66666666,0.76,0.8666666600000001,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.3571428571428571,0.28125,0.25806451612903225,0.5185185185185185,0.46875,0.28414901178714097,0.8333333333333333,0.65625,0.53125,0.75,0.75,1481
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.73333334,0.6400000000000001,0.0,0.8,0.65,0.8,0.625,0.375,0.0,0.625,0.375,0.0,0.6071428571428571,0.28125,0.29032258064516125,0.3333333333333333,0.5625,0.5091307509397538,0.5416666666666667,0.46875,0.53125,0.5,0.75,1482
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.55,0.0,0.0,0.73333334,0.0,0.125,0.0,0.0,0.125,0.875,0.0,0.3214285714285714,0.28125,0.0967741935483871,0.037037037037037035,0.59375,0.3224981718699727,0.08333333333333331,0.40625,0.53125,0.375,0.5,1483
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.56666668,0.7142857,0.6000000000000001,0.6000000000000001,0.575,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.09375,0.4656683695125445,0.7083333333333333,0.5,0.5,1.0,1.0,1484
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199999800000001,0.85714288,0.5,1.0,0.6000000000000001,0.8,0.5,0.0,0.25,0.5,0.0,0.125,0.12244897999999999,0.0625,0.3548387096774194,0.14814814814814814,0.21875,0.11541270742268134,0.6190476333333332,0.464285725,0.625,0.5,1.0,1485
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46666668,0.66666666,0.0,0.0,0.46666668,0.0,0.0,0.75,0.0,0.75,0.25,0.0,0.5714285714285714,0.46875,0.22580645161290322,0.18518518518518517,0.78125,0.3736303853137483,0.20833333333333331,0.5625,0.5,0.25,0.125,1486
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43333332,0.48571430000000004,0.6400000000000001,0.8,0.6333333400000001,0.0,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.03125,0.0,0.0,0.09375,0.31227172918121754,0.4583333333333333,0.53125,0.5,0.875,0.75,1487
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5333333200000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.0,0.25,0.125,0.0,0.875,0.125,0.0,0.21428571428571427,0.21875,0.3225806451612903,0.37037037037037035,0.71875,0.3378378359031054,0.20833333333333331,0.53125,0.4375,0.625,0.375,1488
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.45,0.6000000000000001,1.0,0.0,0.4,1.0,0.0,0.0,0.0,0.75,0.125,0.125,0.07142857142857142,0.03125,0.0967741935483871,0.0,0.28125,0.5372534683338304,0.5833333333333333,0.5,0.59375,0.625,1.0,1489
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.7,0.6400000000000001,0.6000000000000001,0.675,0.66666666,0.0,0.0,0.25,0.625,0.0,0.375,0.0,0.0,0.0,0.07407407407407407,0.0625,0.5295836363172641,0.6666666666666667,0.5714286,0.40625,0.5,0.625,1490
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46666668,0.6000000000000001,0.6000000000000001,0.4,0.7,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.07142857142857142,0.46875,0.0967741935483871,0.14814814814814814,0.5,0.31482833985340636,0.125,0.59375,0.5625,0.75,0.625,1491
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.65,0.57142856,0.4,0.56666668,0.6400000000000001,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142855,0.09375,0.03225806451612903,0.14814814814814814,0.21875,0.3173849505255952,0.5833333333333333,0.53125,0.625,0.625,0.75,1492
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.56,0.6285714200000001,0.5,0.6000000000000001,0.66666666,0.0,0.75,0.25,0.0,0.625,0.375,0.0,0.14285714285714285,0.6875,0.03225806451612903,0.48148148148148145,0.5625,0.3915266600190698,0.4166666666666667,0.59375,0.53125,0.625,0.375,1493
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.75,0.46666668,0.6000000000000001,0.7,0.8,0.5,0.25,0.125,0.375,0.375,0.0,0.21428571428571427,0.4375,0.3225806451612903,0.4444444444444444,0.71875,0.2534696837208756,0.49999999999999994,0.625,0.65625,0.625,0.75,1494
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.8,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.375,0.5,0.0,0.14285714285714285,0.375,0.4838709677419355,0.1111111111111111,0.78125,0.2867056224593298,0.625,0.46875,0.5,0.375,0.125,1495
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.56,0.575,0.8,0.6000000000000001,0.7,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.03225806451612903,0.25925925925925924,0.0,0.3915266600190698,0.4583333333333333,0.78125,0.625,0.75,1.0,1496
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.73333334,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.875,0.125,0.0,0.5357142857142857,0.75,0.6129032258064516,0.48148148148148145,0.8125,0.34550766791967175,0.625,0.5625,0.40625,0.75,0.875,1497
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.66666666,0.6400000000000001,0.73333334,0.6000000000000001,0.8,0.0,0.875,0.125,0.0,0.0,1.0,0.0,0.39285714285714285,0.0625,0.25806451612903225,0.3333333333333333,0.53125,0.4656683695125445,0.5833333333333333,0.3125,0.4375,0.875,0.375,1498
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.7142857,0.7,1.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.03125,0.16129032258064516,0.2962962962962963,0.53125,0.4349890414462791,0.08333333333333331,0.28125,0.4375,0.375,0.75,1499
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.95,0.6000000000000001,0.8,0.94285712,0.8,0.0,0.0,0.0,0.25,0.125,0.25,0.07142857142857142,0.1875,0.45161290322580644,0.2962962962962963,0.59375,0.4222059880853352,0.4583333333333333,0.40625,0.46875,0.875,0.875,1500
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.66666666,0.56,0.4,0.5,0.7,0.5,0.0,0.0,0.75,0.125,0.0,0.3265306285714285,0.34375,0.1935483870967742,0.3333333333333333,0.375,0.30971511850902883,0.5416666666666667,0.4375,0.464285725,0.625,0.875,1501
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.625,0.375,0.0,0.6071428571428571,0.65625,0.5483870967741935,0.25925925925925924,0.84375,0.4043097133800137,0.0,0.34375,0.25,0.25,0.125,1502
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.75,0.7750000000000001,0.8,0.7750000000000001,0.8,1.0,0.0,0.0,0.125,0.0,0.875,0.14285714285714285,0.0625,0.0967741935483871,0.2222222222222222,0.1875,0.16398831019426824,0.7916666666666667,0.6875,0.6875,1.0,0.875,1503
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5333333200000001,0.91999998,0.9000000000000001,0.4,0.9333333400000001,0.0,0.125,0.875,0.0,0.125,0.875,0.0,0.6071428571428571,0.375,0.6129032258064516,0.5555555555555556,0.90625,0.48100803354567717,0.041666666666666685,0.375,0.3125,0.5,0.0,1504
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8,0.7,0.8,0.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.125,0.22580645161290322,0.18518518518518517,0.1875,0.5525931323669631,0.37499999999999994,0.5625,0.4375,0.625,1.0,1505
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.46666668,0.54285714,0.4,0.44,0.42857144,0.8,0.0,0.0,0.0,0.625,0.125,0.25,0.03571428571428571,0.0625,0.03225806451612903,0.07407407407407407,0.1875,0.3838568280025035,0.7142857,0.6428571250000001,0.5625,0.14285715,0.85714287,1506
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.55,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,1.0,0.0,0.0,0.75,0.0,0.0,0.07142857142857142,0.25,0.12903225806451613,0.14814814814814814,0.40625,0.3378378359031054,0.49999999999999994,0.59375,0.625,0.875,0.75,1507
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.6285714200000001,0.6000000000000001,0.6400000000000001,0.8,0.7,1.0,0.0,0.0,0.875,0.0,0.0,0.3571428571428571,0.25,0.1935483870967742,0.2962962962962963,0.375,0.23301679834336536,0.5416666666666667,0.46875,0.5,0.5,0.375,1508
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.55,0.7,0.7,0.6000000000000001,0.6000000000000001,1.0,0.625,0.375,0.0,0.625,0.375,0.0,0.7857142857142857,0.40625,0.25806451612903225,0.5185185185185185,0.75,0.39408327069125865,0.16666666666666669,0.4375,0.46875,0.625,0.0,1509
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.65,0.66666666,0.0,1.0,0.6000000000000001,1.0,0.375,0.5,0.0,0.375,0.375,0.25,0.0,0.3125,0.22580645161290322,0.1111111111111111,0.40625,0.32761139321435023,0.49999999999999994,0.59375,0.65625,0.75,0.125,1510
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.65,0.75,0.0,0.0,0.8,0.0,0.875,0.0,0.125,0.5,0.25,0.0,0.10714285714285714,0.125,0.1935483870967742,0.14814814814814814,0.59375,0.28414901178714097,0.2916666666666667,0.40625,0.53125,0.0,0.25,1511
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,1.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.03571428571428571,0.3125,0.45161290322580644,0.5185185185185185,0.25,0.3736303853137483,0.37499999999999994,0.5625,0.46875,0.125,0.5,1512
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.68000002,0.73333334,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3571428571428571,0.5625,0.5483870967741935,0.48148148148148145,0.71875,0.23557340901555407,0.7083333333333333,0.46875,0.53125,0.625,1.0,1513
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.125,0.875,0.0,0.0,1.0,0.0,0.2857142857142857,0.4375,0.29032258064516125,0.2222222222222222,0.5,0.5142439722841314,0.24999999999999994,0.53125,0.53125,0.375,0.125,1514
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.56666668,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.21875,0.16129032258064516,0.25925925925925924,0.5625,0.39663988136344736,0.041666666666666685,0.5,0.5,0.375,0.375,1515
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.8666666600000001,0.6000000000000001,0.6000000000000001,0.65714288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,0.0,0.22580645161290322,0.07407407407407407,0.09375,0.12308253943924768,0.625,0.59375,0.5625,0.875,1.0,1516
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.65,0.8,0.8,0.8,0.68000002,0.9000000000000001,0.75,0.125,0.125,0.75,0.125,0.125,0.25,0.1875,0.22580645161290322,0.1111111111111111,0.34375,0.38130021733031466,0.5833333333333333,0.59375,0.59375,0.375,0.5,1517
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4,0.66666666,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.875,0.0,0.625,0.125,0.0,0.42857142857142855,0.34375,0.3870967741935484,0.14814814814814814,0.59375,0.4375456521184679,0.16666666666666669,0.625,0.53125,0.25,0.25,1518
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,0.6000000000000001,0.65,0.7750000000000001,0.65,0.825,1.0,0.0,0.0,0.625,0.125,0.0,0.3214285714285714,0.4375,0.4193548387096774,0.5185185185185185,0.59375,0.05661066196233938,0.7916666666666667,0.75,0.40625,1.0,1.0,1519
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9000000000000001,0.8,0.8,0.7,0.0,0.25,0.75,0.0,0.25,0.75,0.0,0.5,0.59375,0.5483870967741935,0.6296296296296295,0.84375,0.4682249801847333,0.0,0.4375,0.5,0.5,0.0,1520
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.66666666,1.0,0.0,0.4,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,0.25,0.22580645161290322,0.25925925925925924,0.375,0.44265887346284544,0.37499999999999994,0.40625,0.53125,0.75,1.0,1521
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.55,0.56666668,0.5,0.46666668,0.575,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.03125,0.0967741935483871,0.07407407407407407,0.1071428575,0.3352812252309166,0.5833333333333333,0.625,0.5,0.375,1.0,1522
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.7,0.66666666,0.6000000000000001,0.9000000000000001,0.8,1.0,0.0,0.0,0.625,0.0,0.0,0.14285714285714285,0.3125,0.29032258064516125,0.14814814814814814,0.4375,0.23557340901555407,0.4583333333333333,0.5625,0.625,0.75,0.625,1523
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56,0.6285714200000001,0.7199999800000001,0.625,0.675,0.6000000000000001,0.75,0.0,0.25,1.0,0.0,0.0,0.03571428571428571,0.0625,0.06451612903225806,0.18518518518518517,0.25,0.19978085960491115,0.7083333333333333,0.40625,0.5625,0.5,0.75,1524
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.625,0.0,0.4,0.65,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.2857142857142857,0.4375,0.29032258064516125,0.2222222222222222,0.75,0.16398831019426824,0.20833333333333331,0.375,0.4375,0.625,0.375,1525
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9000000000000001,0.0,0.6000000000000001,0.68000002,0.9000000000000001,0.625,0.25,0.0,0.625,0.25,0.0,0.25,0.34375,0.5483870967741935,0.37037037037037035,0.71875,0.2227903556546102,0.49999999999999994,0.59375,0.46875,0.875,0.125,1526
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7199999800000001,0.76666666,1.0,0.0,0.6000000000000001,0.0,0.75,0.25,0.0,0.375,0.625,0.0,0.21428571428571427,0.4375,0.7096774193548387,0.07407407407407407,0.875,0.4886778655622435,0.24999999999999994,0.28125,0.46875,0.5,0.0,1527
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8,0.8,1.0,0.8,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.28125,0.401753102707825,0.6666666666666667,0.5625,0.625,0.75,1.0,1528
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.83333334,0.4,0.8,0.6000000000000001,0.7,0.0,1.0,0.0,0.0,0.375,0.5,0.0,0.3571428571428571,0.6875,0.6129032258064516,0.37037037037037035,0.65625,0.3531774999362381,0.7083333333333333,0.5625,0.40625,0.25,1.0,1529
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7857142857142857,0.59375,0.5483870967741935,0.37037037037037035,0.75,0.37874360665812595,0.20833333333333331,0.25,0.3125,0.625,0.0,1530
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.46666668,0.6400000000000001,1.0,1.0,0.5,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.09375,0.0967741935483871,0.0,0.25,0.3710737746415596,0.3333333333333333,0.5625,0.59375,0.5,0.75,1531
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.52,0.525,0.6000000000000001,0.54285714,0.6000000000000001,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.3571428571428571,0.5,0.4193548387096774,0.5555555555555556,0.625,0.2227903556546102,0.7083333333333333,0.5,0.4375,1.0,1.0,1532
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.73333334,0.6285714200000001,0.65,0.8,0.68000002,0.8,1.0,0.0,0.0,0.625,0.0,0.125,0.07142857142857142,0.1875,0.22580645161290322,0.2962962962962963,0.25,0.36340394262499326,0.4166666666666667,0.625,0.71875,0.75,0.875,1533
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6400000000000001,0.8,0.0,0.6000000000000001,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.6785714285714285,0.46875,0.3870967741935484,0.2222222222222222,0.75,0.388970049346881,0.0,0.375,0.34375,0.375,0.0,1534
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.9000000000000001,0.9000000000000001,0.8,0.8500000000000001,1.0,0.0,0.0,0.375,0.0,0.5,0.14285714285714285,0.125,0.0967741935483871,0.14814814814814814,0.15625,0.38130021733031466,0.7916666666666667,0.625,0.53125,1.0,1.0,1535
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.76666666,0.8,0.0,0.5,0.0,0.25,0.75,0.0,0.25,0.75,0.0,0.39285714285714285,0.15625,0.3225806451612903,0.37037037037037035,0.875,0.4349890414462791,0.0,0.5,0.46875,0.5,0.0,1536
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.6000000000000001,0.4,0.7,0.4,0.7,0.0,0.0,0.125,0.875,0.125,0.0,0.07142857142857142,0.15625,0.12903225806451613,0.14814814814814814,0.4375,0.41453615606876887,0.37499999999999994,0.4375,0.5625,0.5,1.0,1537
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48,0.6285714200000001,0.6400000000000001,0.7199999800000001,0.6000000000000001,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.10714285714285714,0.21875,0.16129032258064516,0.25925925925925924,0.28125,0.26113951573744193,0.625,0.5625,0.53125,0.625,1.0,1538
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333200000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.0,0.0,0.75,0.0,0.0,0.07142857142857142,0.09375,0.1935483870967742,0.037037037037037035,0.53125,0.2713659584261971,0.37499999999999994,0.46875,0.40625,0.625,0.75,1539
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.7,0.65,0.68000002,0.7199999800000001,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142855,0.15625,0.06451612903225806,0.2962962962962963,0.40625,0.2406866303599317,0.9583333333333333,0.4375,0.5625,0.625,0.75,1540
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.65,0.6400000000000001,0.0,0.6000000000000001,0.55,0.8,0.75,0.25,0.0,0.625,0.25,0.0,0.0,0.46875,0.16129032258064516,0.3333333333333333,0.3125,0.1742147528830233,0.49999999999999994,0.40625,0.5,0.75,0.5,1541
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.65,0.8,0.8,0.7,0.6857143,0.0,0.375,0.375,0.125,0.375,0.5,0.0,0.07142857142857142,0.25,0.29032258064516125,0.2962962962962963,0.59375,0.23046018767117654,0.5833333333333333,0.5625,0.59375,1.0,0.875,1542
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5333333200000001,0.75,0.0,0.0,0.9000000000000001,0.0,1.0,0.0,0.0,0.25,0.625,0.0,0.10714285714285714,0.4375,0.5161290322580645,0.2222222222222222,0.78125,0.36596055329718197,0.4583333333333333,0.21875,0.4375,0.5,0.125,1543
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.8,0.57142856,0.6000000000000001,0.76666666,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12903225806451613,0.1111111111111111,0.125,0.45799853749597813,0.5416666666666667,0.625,0.625,0.625,1.0,1544
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6000000000000001,0.7142857,0.9333333400000001,0.9000000000000001,0.8,0.0,0.875,0.0,0.125,0.75,0.25,0.0,0.2857142857142857,0.53125,0.45161290322580644,0.37037037037037035,0.5625,0.5551497430391519,0.7083333333333333,0.5625,0.53125,0.5,1.0,1545
